id,skill,group,conceptType,reuse,priority,aliases
ESCO-CR-1905,registro y reporte de redes sociales,comunicacion,knowledge,sector-specific,4,registro y reporte de redes sociales; redes sociales; redes sociales marketing; registro y reporte de marketing; marketing
ESCO-CR-1906,registro y reporte de figma,comunicacion,skill/competence,cross-sector,3,registro y reporte de figma; figma; figma diseño gráfico; registro y reporte de diseño gráfico; diseño gráfico
ESCO-CR-1907,registro y reporte de trámites,comunicacion,skill/competence,transversal,3,registro y reporte de trámites; trámites; trámites administración; registro y reporte de administración; administración
ESCO-CR-1908,registro y reporte de tributación,digital_basico,skill/competence,sector-specific,4,registro y reporte de tributación; tributación; tributación contabilidad; registro y reporte de contabilidad; contabilidad
ESCO-CR-1909,registro y reporte de poliza,ventas_comercio,knowledge,cross-sector,3,registro y reporte de poliza; poliza; poliza banca; registro y reporte de banca; banca
ESCO-CR-1910,registro y reporte de órdenes de compra,finanzas,skill/competence,transversal,3,registro y reporte de órdenes de compra; órdenes de compra; órdenes de compra compras; registro y reporte de compras; compras
ESCO-CR-1911,registro y reporte de inventario,calidad_seguridad,skill/competence,sector-specific,5,registro y reporte de inventario; inventario; inventario logística; registro y reporte de logística; logística
ESCO-CR-1912,registro y reporte de mensajeria,calidad_seguridad,skill/competence,cross-sector,3,registro y reporte de mensajeria; mensajeria; mensajeria transporte; registro y reporte de transporte; transporte
ESCO-CR-1913,registro y reporte de máquina,calidad_seguridad,knowledge,transversal,3,registro y reporte de máquina; máquina; máquina manufactura; registro y reporte de manufactura; manufactura
ESCO-CR-1914,registro y reporte de salud ocupacional,salud_ciencias,skill/competence,sector-specific,4,registro y reporte de salud ocupacional; salud ocupacional; salud ocupacional calidad; registro y reporte de calidad; calidad
ESCO-CR-1915,registro y reporte de mantenimiento preventivo,calidad_seguridad,skill/competence,cross-sector,3,registro y reporte de mantenimiento preventivo; mantenimiento preventivo; mantenimiento preventivo mantenimiento; registro y reporte de mantenimiento; mantenimiento
ESCO-CR-1916,registro y reporte de construcción,transversal,skill/competence,transversal,3,registro y reporte de construcción; construcción; construcción construcción operativa; registro y reporte de construcción operativa; construcción operativa
ESCO-CR-1917,registro y reporte de hoteleria,comunicacion,knowledge,sector-specific,4,registro y reporte de hoteleria; hoteleria; hoteleria turismo; registro y reporte de turismo; turismo
ESCO-CR-1918,registro y reporte de restaurante,calidad_seguridad,skill/competence,cross-sector,5,registro y reporte de restaurante; restaurante; restaurante gastronomía; registro y reporte de gastronomía; gastronomía
ESCO-CR-1919,registro y reporte de medico,comunicacion,skill/competence,transversal,3,registro y reporte de medico; medico; medico salud; registro y reporte de salud; salud
ESCO-CR-1920,registro y reporte de industria medica,calidad_seguridad,skill/competence,sector-specific,4,registro y reporte de industria medica; industria medica; industria medica dispositivos médicos; registro y reporte de dispositivos médicos; dispositivos médicos
ESCO-CR-1921,registro y reporte de farmacéutico,calidad_seguridad,knowledge,cross-sector,3,registro y reporte de farmacéutico; farmacéutico; farmacéutico farmacia; registro y reporte de farmacia; farmacia
ESCO-CR-1922,registro y reporte de maestro,proyectos,skill/competence,transversal,3,registro y reporte de maestro; maestro; maestro educación; registro y reporte de educación; educación
ESCO-CR-1923,registro y reporte de planilla,comunicacion,skill/competence,sector-specific,4,registro y reporte de planilla; planilla; planilla recursos humanos; registro y reporte de recursos humanos; recursos humanos
ESCO-CR-1924,registro y reporte de trabajo social,comunicacion,skill/competence,cross-sector,3,registro y reporte de trabajo social; trabajo social; trabajo social orientación laboral; registro y reporte de orientación laboral; orientación laboral
ESCO-CR-1925,registro y reporte de contratos,comunicacion,knowledge,transversal,5,registro y reporte de contratos; contratos; contratos legal; registro y reporte de legal; legal
ESCO-CR-1926,registro y reporte de sector publico,digital_basico,skill/competence,sector-specific,4,registro y reporte de sector publico; sector publico; sector publico sector público; registro y reporte de sector público; sector público
ESCO-CR-1927,registro y reporte de rondas,ventas_servicio,skill/competence,cross-sector,3,registro y reporte de rondas; rondas; rondas seguridad privada; registro y reporte de seguridad privada; seguridad privada
ESCO-CR-1928,registro y reporte de mantenimiento general,transversal,skill/competence,transversal,3,registro y reporte de mantenimiento general; mantenimiento general; mantenimiento general limpieza; registro y reporte de limpieza; limpieza
ESCO-CR-1929,registro y reporte de campo,transversal,knowledge,sector-specific,4,registro y reporte de campo; campo; campo agricultura; registro y reporte de agricultura; agricultura
ESCO-CR-1930,registro y reporte de reciclaje,calidad_seguridad,skill/competence,cross-sector,3,registro y reporte de reciclaje; reciclaje; reciclaje ambiente; registro y reporte de ambiente; ambiente
ESCO-CR-1931,registro y reporte de importación,finanzas,skill/competence,transversal,3,registro y reporte de importación; importación; importación comercio exterior; registro y reporte de comercio exterior; comercio exterior
ESCO-CR-1932,registro y reporte de alquileres,administracion,skill/competence,sector-specific,5,registro y reporte de alquileres; alquileres; alquileres bienes raíces; registro y reporte de bienes raíces; bienes raíces
ESCO-CR-1933,registro y reporte de francés,comunicacion,knowledge,cross-sector,3,registro y reporte de francés; francés; francés idiomas; registro y reporte de idiomas; idiomas
ESCO-CR-1934,registro y reporte de automatización,finanzas,skill/competence,transversal,3,registro y reporte de automatización; automatización; automatización datos; registro y reporte de datos; datos
ESCO-CR-1935,registro y reporte de infraestructura tecnologica,digital_avanzado,skill/competence,sector-specific,4,registro y reporte de infraestructura tecnologica; infraestructura tecnologica; infraestructura tecnologica ciberseguridad; registro y reporte de ciberseguridad; ciberseguridad
ESCO-CR-1936,registro y reporte de fibra óptica,tic_soporte,skill/competence,cross-sector,3,registro y reporte de fibra óptica; fibra óptica; fibra óptica energía; registro y reporte de energía; energía
ESCO-CR-1937,registro y reporte de investigacion,digital_avanzado,knowledge,transversal,3,registro y reporte de investigacion; investigacion; investigacion investigación; registro y reporte de investigación; investigación
ESCO-CR-1938,registro y reporte de produccion audiovisual,comunicacion,skill/competence,sector-specific,4,registro y reporte de produccion audiovisual; produccion audiovisual; produccion audiovisual audiovisual; registro y reporte de audiovisual; audiovisual
ESCO-CR-1939,registro y reporte de entrenador,ventas_servicio,skill/competence,cross-sector,5,registro y reporte de entrenador; entrenador; entrenador deporte; registro y reporte de deporte; deporte
ESCO-CR-1940,registro y reporte de cosmetologia,salud_ciencias,skill/competence,transversal,3,registro y reporte de cosmetologia; cosmetologia; cosmetologia belleza; registro y reporte de belleza; belleza
ESCO-CR-1941,registro y reporte de servicios domésticos,salud_ciencias,knowledge,sector-specific,4,registro y reporte de servicios domésticos; servicios domésticos; servicios domésticos servicios domésticos
ESCO-CR-1942,registro y reporte de agroindustria,manufactura,skill/competence,cross-sector,3,registro y reporte de agroindustria; agroindustria; agroindustria agroindustria
ESCO-CR-1943,registro y reporte de servicio financiero,comunicacion,skill/competence,transversal,3,registro y reporte de servicio financiero; servicio financiero; servicio financiero contact center financiero; registro y reporte de contact center financiero; contact center financiero
ESCO-CR-1944,registro y reporte de ventas digitales,marketing_digital,skill/competence,sector-specific,4,registro y reporte de ventas digitales; ventas digitales; ventas digitales emprendimiento; registro y reporte de emprendimiento; emprendimiento
ESCO-CR-1945,registro y reporte de troubleshooting,comunicacion,knowledge,cross-sector,3,registro y reporte de troubleshooting; troubleshooting; troubleshooting soporte técnico; registro y reporte de soporte técnico; soporte técnico
ESCO-CR-1946,registro y reporte de wifi,construccion_mantenimiento,skill/competence,transversal,5,registro y reporte de wifi; wifi; wifi redes; registro y reporte de redes; redes
ESCO-CR-1947,registro y reporte de servidores cloud,digital_avanzado,skill/competence,sector-specific,4,registro y reporte de servidores cloud; servidores cloud; servidores cloud cloud computing; registro y reporte de cloud computing; cloud computing
ESCO-CR-1948,registro y reporte de devops,digital_avanzado,skill/competence,cross-sector,3,registro y reporte de devops; devops; devops devops
ESCO-CR-1949,registro y reporte de testing,digital_avanzado,knowledge,transversal,3,registro y reporte de testing; testing; testing qa testing; registro y reporte de qa testing; qa testing
ESCO-CR-1950,registro y reporte de chatgpt,marketing_digital,skill/competence,sector-specific,4,registro y reporte de chatgpt; chatgpt; chatgpt ia generativa; registro y reporte de ia generativa; ia generativa
