id,nombre,macrofamilia_id,macrofamilia,especializacion,nivel,modalidad_referencia,zona_referencia,keywords
MF-CR-1925,"Seguridad privada certificada, CCTV y prevención de riesgos · Seguridad privada certificada enfoque 25 · Gerencial / estratégico",seguridad_cert,"Seguridad privada certificada, CCTV y prevención de riesgos",Seguridad privada certificada enfoque 25,Gerencial / estratégico,Campo,Zona Sur,"seguridad_cert Seguridad privada certificada, CCTV y prevención de riesgos Seguridad privada certificada enfoque 25 seguridad privada oficial de seguridad cctv control de acceso prevencion de riesgos prevención de riesgos vigilancia rondas incidentes"
MF-CR-1926,"Inglés para BPO, call center y servicios globales · ingles bpo · Entrada / auxiliar",bpo_ingles_cert,"Inglés para BPO, call center y servicios globales",ingles bpo,Entrada / auxiliar,Presencial,Puntarenas,"bpo_ingles_cert Inglés para BPO, call center y servicios globales ingles bpo ingles bpo inglés bpo call center bilingue call center bilingüe servicios globales customer service english b2 c1 bilingue"
MF-CR-1927,"Inglés para BPO, call center y servicios globales · inglés bpo · Asistente",bpo_ingles_cert,"Inglés para BPO, call center y servicios globales",inglés bpo,Asistente,Virtual,Zona Norte,"bpo_ingles_cert Inglés para BPO, call center y servicios globales inglés bpo ingles bpo inglés bpo call center bilingue call center bilingüe servicios globales customer service english b2 c1 bilingue"
MF-CR-1928,"Inglés para BPO, call center y servicios globales · call center bilingue · Técnico",bpo_ingles_cert,"Inglés para BPO, call center y servicios globales",call center bilingue,Técnico,Híbrido,GAM,"bpo_ingles_cert Inglés para BPO, call center y servicios globales call center bilingue ingles bpo inglés bpo call center bilingue call center bilingüe servicios globales customer service english b2 c1 bilingue"
MF-CR-1929,"Inglés para BPO, call center y servicios globales · call center bilingüe · Técnico certificado",bpo_ingles_cert,"Inglés para BPO, call center y servicios globales",call center bilingüe,Técnico certificado,Campo,Alajuela,"bpo_ingles_cert Inglés para BPO, call center y servicios globales call center bilingüe ingles bpo inglés bpo call center bilingue call center bilingüe servicios globales customer service english b2 c1 bilingue"
MF-CR-1930,"Inglés para BPO, call center y servicios globales · servicios globales · Operativo especializado",bpo_ingles_cert,"Inglés para BPO, call center y servicios globales",servicios globales,Operativo especializado,Mixto,Heredia,"bpo_ingles_cert Inglés para BPO, call center y servicios globales servicios globales ingles bpo inglés bpo call center bilingue call center bilingüe servicios globales customer service english b2 c1 bilingue"
MF-CR-1931,"Inglés para BPO, call center y servicios globales · customer service · Analista junior",bpo_ingles_cert,"Inglés para BPO, call center y servicios globales",customer service,Analista junior,Presencial,Puntarenas,"bpo_ingles_cert Inglés para BPO, call center y servicios globales customer service ingles bpo inglés bpo call center bilingue call center bilingüe servicios globales customer service english b2 c1 bilingue"
MF-CR-1932,"Inglés para BPO, call center y servicios globales · english · Analista",bpo_ingles_cert,"Inglés para BPO, call center y servicios globales",english,Analista,Virtual,Zona Norte,"bpo_ingles_cert Inglés para BPO, call center y servicios globales english ingles bpo inglés bpo call center bilingue call center bilingüe servicios globales customer service english b2 c1 bilingue"
MF-CR-1933,"Inglés para BPO, call center y servicios globales · bilingue · Analista senior",bpo_ingles_cert,"Inglés para BPO, call center y servicios globales",bilingue,Analista senior,Híbrido,GAM,"bpo_ingles_cert Inglés para BPO, call center y servicios globales bilingue ingles bpo inglés bpo call center bilingue call center bilingüe servicios globales customer service english b2 c1 bilingue"
MF-CR-1934,"Inglés para BPO, call center y servicios globales · bilingüe · Especialista",bpo_ingles_cert,"Inglés para BPO, call center y servicios globales",bilingüe,Especialista,Campo,Alajuela,"bpo_ingles_cert Inglés para BPO, call center y servicios globales bilingüe ingles bpo inglés bpo call center bilingue call center bilingüe servicios globales customer service english b2 c1 bilingue"
MF-CR-1935,"Inglés para BPO, call center y servicios globales · Inglés · Coordinador",bpo_ingles_cert,"Inglés para BPO, call center y servicios globales",Inglés,Coordinador,Mixto,Heredia,"bpo_ingles_cert Inglés para BPO, call center y servicios globales Inglés ingles bpo inglés bpo call center bilingue call center bilingüe servicios globales customer service english b2 c1 bilingue"
MF-CR-1936,"Inglés para BPO, call center y servicios globales · center · Supervisor",bpo_ingles_cert,"Inglés para BPO, call center y servicios globales",center,Supervisor,Presencial,Puntarenas,"bpo_ingles_cert Inglés para BPO, call center y servicios globales center ingles bpo inglés bpo call center bilingue call center bilingüe servicios globales customer service english b2 c1 bilingue"
MF-CR-1937,"Inglés para BPO, call center y servicios globales · servicios · Jefatura",bpo_ingles_cert,"Inglés para BPO, call center y servicios globales",servicios,Jefatura,Virtual,Zona Norte,"bpo_ingles_cert Inglés para BPO, call center y servicios globales servicios ingles bpo inglés bpo call center bilingue call center bilingüe servicios globales customer service english b2 c1 bilingue"
MF-CR-1938,"Inglés para BPO, call center y servicios globales · globales · Consultor",bpo_ingles_cert,"Inglés para BPO, call center y servicios globales",globales,Consultor,Híbrido,GAM,"bpo_ingles_cert Inglés para BPO, call center y servicios globales globales ingles bpo inglés bpo call center bilingue call center bilingüe servicios globales customer service english b2 c1 bilingue"
MF-CR-1939,"Inglés para BPO, call center y servicios globales · Inglés para BPO enfoque 14 · Gestor",bpo_ingles_cert,"Inglés para BPO, call center y servicios globales",Inglés para BPO enfoque 14,Gestor,Campo,Alajuela,"bpo_ingles_cert Inglés para BPO, call center y servicios globales Inglés para BPO enfoque 14 ingles bpo inglés bpo call center bilingue call center bilingüe servicios globales customer service english b2 c1 bilingue"
MF-CR-1940,"Inglés para BPO, call center y servicios globales · Inglés para BPO enfoque 15 · Instructor / formador",bpo_ingles_cert,"Inglés para BPO, call center y servicios globales",Inglés para BPO enfoque 15,Instructor / formador,Mixto,Heredia,"bpo_ingles_cert Inglés para BPO, call center y servicios globales Inglés para BPO enfoque 15 ingles bpo inglés bpo call center bilingue call center bilingüe servicios globales customer service english b2 c1 bilingue"
MF-CR-1941,"Inglés para BPO, call center y servicios globales · Inglés para BPO enfoque 16 · Control de calidad",bpo_ingles_cert,"Inglés para BPO, call center y servicios globales",Inglés para BPO enfoque 16,Control de calidad,Presencial,Puntarenas,"bpo_ingles_cert Inglés para BPO, call center y servicios globales Inglés para BPO enfoque 16 ingles bpo inglés bpo call center bilingue call center bilingüe servicios globales customer service english b2 c1 bilingue"
MF-CR-1942,"Inglés para BPO, call center y servicios globales · Inglés para BPO enfoque 17 · Datos y reportes",bpo_ingles_cert,"Inglés para BPO, call center y servicios globales",Inglés para BPO enfoque 17,Datos y reportes,Virtual,Zona Norte,"bpo_ingles_cert Inglés para BPO, call center y servicios globales Inglés para BPO enfoque 17 ingles bpo inglés bpo call center bilingue call center bilingüe servicios globales customer service english b2 c1 bilingue"
MF-CR-1943,"Inglés para BPO, call center y servicios globales · Inglés para BPO enfoque 18 · Herramientas digitales",bpo_ingles_cert,"Inglés para BPO, call center y servicios globales",Inglés para BPO enfoque 18,Herramientas digitales,Híbrido,GAM,"bpo_ingles_cert Inglés para BPO, call center y servicios globales Inglés para BPO enfoque 18 ingles bpo inglés bpo call center bilingue call center bilingüe servicios globales customer service english b2 c1 bilingue"
MF-CR-1944,"Inglés para BPO, call center y servicios globales · Inglés para BPO enfoque 19 · Proyectos",bpo_ingles_cert,"Inglés para BPO, call center y servicios globales",Inglés para BPO enfoque 19,Proyectos,Campo,Alajuela,"bpo_ingles_cert Inglés para BPO, call center y servicios globales Inglés para BPO enfoque 19 ingles bpo inglés bpo call center bilingue call center bilingüe servicios globales customer service english b2 c1 bilingue"
MF-CR-1945,"Inglés para BPO, call center y servicios globales · Inglés para BPO enfoque 20 · Campo / operación local",bpo_ingles_cert,"Inglés para BPO, call center y servicios globales",Inglés para BPO enfoque 20,Campo / operación local,Mixto,Heredia,"bpo_ingles_cert Inglés para BPO, call center y servicios globales Inglés para BPO enfoque 20 ingles bpo inglés bpo call center bilingue call center bilingüe servicios globales customer service english b2 c1 bilingue"
MF-CR-1946,"Inglés para BPO, call center y servicios globales · Inglés para BPO enfoque 21 · Servicio al usuario",bpo_ingles_cert,"Inglés para BPO, call center y servicios globales",Inglés para BPO enfoque 21,Servicio al usuario,Presencial,Puntarenas,"bpo_ingles_cert Inglés para BPO, call center y servicios globales Inglés para BPO enfoque 21 ingles bpo inglés bpo call center bilingue call center bilingüe servicios globales customer service english b2 c1 bilingue"
MF-CR-1947,"Inglés para BPO, call center y servicios globales · Inglés para BPO enfoque 22 · Gestión comercial",bpo_ingles_cert,"Inglés para BPO, call center y servicios globales",Inglés para BPO enfoque 22,Gestión comercial,Virtual,Zona Norte,"bpo_ingles_cert Inglés para BPO, call center y servicios globales Inglés para BPO enfoque 22 ingles bpo inglés bpo call center bilingue call center bilingüe servicios globales customer service english b2 c1 bilingue"
MF-CR-1948,"Inglés para BPO, call center y servicios globales · Inglés para BPO enfoque 23 · Cumplimiento / normativa",bpo_ingles_cert,"Inglés para BPO, call center y servicios globales",Inglés para BPO enfoque 23,Cumplimiento / normativa,Híbrido,GAM,"bpo_ingles_cert Inglés para BPO, call center y servicios globales Inglés para BPO enfoque 23 ingles bpo inglés bpo call center bilingue call center bilingüe servicios globales customer service english b2 c1 bilingue"
MF-CR-1949,"Inglés para BPO, call center y servicios globales · Inglés para BPO enfoque 24 · Emprendimiento",bpo_ingles_cert,"Inglés para BPO, call center y servicios globales",Inglés para BPO enfoque 24,Emprendimiento,Campo,Alajuela,"bpo_ingles_cert Inglés para BPO, call center y servicios globales Inglés para BPO enfoque 24 ingles bpo inglés bpo call center bilingue call center bilingüe servicios globales customer service english b2 c1 bilingue"
MF-CR-1950,"Inglés para BPO, call center y servicios globales · Inglés para BPO enfoque 25 · Gerencial / estratégico",bpo_ingles_cert,"Inglés para BPO, call center y servicios globales",Inglés para BPO enfoque 25,Gerencial / estratégico,Mixto,Heredia,"bpo_ingles_cert Inglés para BPO, call center y servicios globales Inglés para BPO enfoque 25 ingles bpo inglés bpo call center bilingue call center bilingüe servicios globales customer service english b2 c1 bilingue"
MF-CR-1951,"E-commerce, tiendas digitales y operación de marketplace · ecommerce · Entrada / auxiliar",ecommerce_cert,"E-commerce, tiendas digitales y operación de marketplace",ecommerce,Entrada / auxiliar,Mixto,San José,"ecommerce_cert E-commerce, tiendas digitales y operación de marketplace ecommerce ecommerce e commerce tienda digital marketplace shopify woocommerce ventas digitales catalogo digital catálogo digital pasarela de pago"
